epoch,train_loss,test_loss
1,30.071651202638435,1.7622306646347046
2,7.35649359744528,1.6837624710083008
3,8.317385341810143,1.6419833520889282
4,9.573505768690573,1.68446097240448
5,8.188619118517318,1.5846749910354614
6,8.00964899502142,1.6460481630325317
7,7.579842373538201,1.5795624691009522
8,7.36508067001772,1.671036665534973
9,8.138723028285424,1.5957195196151734
10,7.391934749720346,1.6685733791351318
11,6.5844411923147526,1.5998096870422363
12,6.604462700426731,1.7564348989486693
13,6.64785456596433,1.6832300821304322
14,6.836143763168998,1.6500336364746093
15,6.800832634996575,1.5945782758712768
16,6.678326471382395,1.5512311937332153
17,5.903985738144506,1.6133461042404176
18,5.809170624179304,1.634021277999878
19,6.562750720002157,1.5683504787445068
20,5.8533521552220025,1.5684322317123414
21,5.442004613559265,1.5857535881042482
22,5.64825753055875,1.5535932062149047
23,6.392405505680367,1.6274349130630492
24,5.133939192423125,1.5799083696365357
25,5.378590538678572,1.6457161512374878
26,5.601910777713941,1.5458656213760376
27,4.6595823234304445,1.547102844619751
28,4.782429815863099,1.5158711771011353
29,4.664398823857613,1.4822972944259643
30,394.00035734859574,1.9534376495361327
31,7.831280199767988,1.5120287916183472
32,4.250785708732312,1.4550432067871093
33,3.4298557997359644,1.4188683048248292
34,3.1342039577796332,1.4034318790435791
35,2.80908359042214,1.3993718852996826
36,2.7159161464027735,1.3747199668884278
37,2.6797236103535917,1.4148405487060547
38,2.705993602952689,1.3633602449417115
39,2.661807489821978,1.3214805431365966
40,2.9145901617796524,1.3358340099334718
41,2.6728450505020063,1.3495216033935546
42,2.7588650893677227,1.3471896696090697
43,2.7805234806616896,1.3550902362823487
44,2.7568071833656878,1.3430378341674805
45,2.8427928844681176,1.378839363670349
46,2.7714941794305203,1.3624004318237304
47,3.0557315331285873,1.391294531059265
48,2.782655984239505,1.3796416059494019
49,2.8133713949062025,1.3394328704833984
50,2.9083226135624645,1.3336043626785279
51,157.58233941790394,22.803014595031737
52,102.41822617316186,1.4891827611923218
53,3.534108816205388,1.3795312646865845
54,2.769935017656487,1.352712585067749
55,2.493402143573517,1.3308670099258424
56,2.3508649518727647,1.3061676551818848
57,2.173308912140634,1.2943652610778809
58,2.1519365935679287,1.310857883453369
59,2.076354304847815,1.292603356552124
60,2.081068451752138,1.3030304470062255
61,2.0897516798790154,1.2905500453948975
62,2.103012699605254,1.2795075622558594
63,2.1346227326966307,1.2791942899703979
64,2.137321976444605,1.2714361085891723
65,2.150597270797281,1.2670434814453124
66,2.1775379247982483,1.3094946781158447
67,2.2471313723517805,1.2767232734680176
68,2.2596349743626,1.3125021978378295
69,2.3002836807914404,1.336229604911804
70,2.2954252025355464,1.316971690750122
71,2.390949836472416,1.3068146617889405
72,2.6467260488158906,1.3153963247299194
73,1.8137968537752585,1.2554817922592163
74,1.7164842494003607,1.2489168590545654
75,1.7209923630175383,1.2448072851181031
76,1.780126850623304,1.2203820510864258
77,1.7559169357085167,1.2442148887634277
78,1.7706600415432239,1.235549393081665
79,1.8134145690961871,1.2438224573135377
80,1.782691475375534,1.2409389846801757
81,1.8018890780865993,1.2377101608276366
