epoch,train_loss,val_loss,val_accuracy
71,1.2217808066474067,1.2737717628479004,56.12
72,1.2223922501034208,1.3040651082992554,56.24
73,1.2211443367640178,1.2745435237884521,56.78
74,1.2168559977425468,1.2861487865447998,55.94
75,1.2168121585845948,1.2711564302444458,56.06
76,1.2170765108956232,1.2758634090423584,56.86
77,1.2162055967119005,1.294442057609558,55.46
78,1.2096372104644775,1.2898187637329102,56.42
79,1.2084598653634389,1.256296157836914,57.48
80,1.2093763780170017,1.302449107170105,55.38
81,1.212450495868259,1.2951489686965942,56.36
82,1.2099722392400105,1.294350028038025,57.08
83,1.2024530447430082,1.2886097431182861,55.94
84,1.2037743520948623,1.2557218074798584,57.28
85,1.2067422171592712,1.2884489297866821,56.46
86,1.2047790571848551,1.2809025049209595,56.86
87,1.2064330142550999,1.2921626567840576,55.94
88,1.1985065280066596,1.2702409029006958,57.56
89,1.197870956632826,1.3159089088439941,57.44
90,1.1985919709947375,1.298676609992981,56.54
91,1.193523605277803,1.2618604898452759,58.1
92,1.1955308572133383,1.2559314966201782,57.5
93,1.193917184808519,1.308604121208191,56.28
94,1.1946123587290447,1.27235746383667,57.52
95,1.1948109339184232,1.2427690029144287,58.26
96,1.187385958735148,1.2695753574371338,57.58
97,1.1925325458950466,1.261132836341858,57.46
98,1.184890319856008,1.2627112865447998,57.02
99,1.1902736004723442,1.298214316368103,56.3
100,1.1814025239520602,1.2362289428710938,58.88
101,1.185796180873447,1.266861081123352,57.44
102,1.182460371653239,1.2677149772644043,57.28
103,1.1838710725148518,1.3107376098632812,55.86
104,1.1824801147249009,1.2276694774627686,58.56
105,1.178470259221395,1.261674404144287,57.22
106,1.183311504703098,1.2272906303405762,58.16
107,1.176693971824646,1.2938601970672607,56.9
108,1.178252180035909,1.2386245727539062,57.8
109,1.1792076535118952,1.2519334554672241,57.76
110,1.179985833337572,1.2753255367279053,56.86
111,1.174343037255605,1.279784917831421,57.28
112,1.1772803820927937,1.315722942352295,55.96
113,1.1772058213975694,1.2389944791793823,58.3
114,1.1720509152094523,1.297730803489685,56.3
115,1.1735529201931423,1.2621692419052124,57.9
116,1.1707997171613904,1.244763970375061,57.96
117,1.1686018643803067,1.2248682975769043,58.48
118,1.1704109801610312,1.2782962322235107,57.46
119,1.1638145751105415,1.2961523532867432,56.04
120,1.1669734895494248,1.2619988918304443,57.68
121,1.1645261668311224,1.2522047758102417,58.28
122,1.1673052201482985,1.250717043876648,58.28
123,1.1669371468861898,1.200629472732544,59.44
124,1.1612237982643976,1.2233332395553589,59.1
125,1.1618458720525107,1.2312333583831787,58.9
126,1.163998280758328,1.2446775436401367,58.7
127,1.1637603360493978,1.2550384998321533,57.94
128,1.165209524981181,1.2278099060058594,58.92
129,1.163499156888326,1.2333489656448364,58.86
130,1.1604888662338257,1.227510690689087,58.98
131,1.1546475013415018,1.2518174648284912,57.7
132,1.158180652448866,1.2205089330673218,58.68
133,1.1608438588142396,1.2845715284347534,57.56
134,1.1567326199001735,1.2494895458221436,58.24
135,1.151955648443434,1.295655369758606,57.16
136,1.1535217698415121,1.2544103860855103,58.46
137,1.1552483517540826,1.2583425045013428,58.44
138,1.1510680795669557,1.2511190176010132,57.8
139,1.1487464554362827,1.2506232261657715,58.14
140,1.152883780839708,1.2243714332580566,59.24
141,1.0977319346745809,1.1725683212280273,60.3
142,1.0854701891157361,1.1768256425857544,60.68
143,1.0855203833474054,1.1749696731567383,60.58
144,1.0806090793821548,1.1737852096557617,60.48
145,1.078798153559367,1.1607327461242676,60.98
146,1.0728269495752123,1.1456230878829956,61.86
147,1.0781746493445503,1.1612321138381958,60.72
148,1.0716383712768556,1.1519184112548828,61.14
149,1.069284859000312,1.1481850147247314,61.26
150,1.0682833809746637,1.1699641942977905,60.86
151,1.0653731585714552,1.1629085540771484,61.2
152,1.0712213993496364,1.1445894241333008,61.2
153,1.0666873201582168,1.1445133686065674,62.2
154,1.0659083452224731,1.15304696559906,60.8
155,1.0617845558166503,1.1473358869552612,61.22
156,1.0643722102165223,1.1636284589767456,61.22
157,1.0613653503841824,1.13473379611969,61.72
158,1.061069073952569,1.151632308959961,60.92
159,1.0632060412300957,1.1580499410629272,60.92
160,1.06426063308186,1.1883573532104492,60.06
161,1.0630257476806642,1.1569085121154785,60.94
162,1.0608429251141018,1.1551291942596436,60.66
163,1.0605008880827163,1.1574169397354126,61.24
164,1.0548767133076986,1.1515554189682007,61.28
165,1.0552370824389987,1.1686484813690186,61.16
166,1.058496100171407,1.1610000133514404,61.02
167,1.0571226972368029,1.1407748460769653,61.32
168,1.056372397380405,1.162123680114746,61.18
169,1.0520016332202486,1.1498432159423828,61.76
170,1.0576999339209663,1.145567536354065,62.08
171,1.0574001591152615,1.1245001554489136,62.1
172,1.052543662293752,1.136314868927002,62.6
173,1.0515964239332412,1.1541599035263062,62.02
174,1.0519371114942762,1.1406077146530151,61.1
175,1.0511843570497301,1.1397055387496948,61.68
176,1.0511198035769993,1.1355527639389038,62.24
177,1.0505153752221001,1.1253029108047485,62.02
178,1.048073773935106,1.1396751403808594,61.7
179,1.0454242403348286,1.1286193132400513,61.96
180,1.0465861642625596,1.164437174797058,61.14
181,1.0461337820159065,1.1264245510101318,62.42
182,1.0463261484146118,1.1263757944107056,62.48
183,1.0467096554544237,1.127367377281189,62.4
184,1.0446053626802232,1.1272519826889038,61.82
185,1.041744770389133,1.131727933883667,62.2
186,1.0398296885384453,1.1347453594207764,61.52
187,1.0465250393125747,1.146372675895691,61.58
188,1.0395202204174465,1.131928563117981,61.88
189,1.0103407293637594,1.102101445198059,62.66
190,1.0087478501319884,1.0998479127883911,63.22
191,1.0017373021125793,1.0864310264587402,63.42
192,1.0010154803593954,1.1041350364685059,62.82
193,0.9988537596172756,1.0903575420379639,63.14
194,0.9956287239392598,1.0921039581298828,63.76
195,0.9908242242283292,1.1012957096099854,63.08
196,0.9910445227093166,1.0953019857406616,62.8
197,0.9949942885610792,1.09128999710083,63.74
198,0.9938155776023865,1.0906492471694946,63.4
199,0.9911377646340265,1.0933246612548828,63.08
200,0.987817128054301,1.099929928779602,63.04
201,0.9911195401933458,1.0867854356765747,63.64
202,0.9887342100143433,1.1245468854904175,62.48
203,0.9906937219089932,1.081890344619751,63.66
204,0.9860511923048232,1.0832496881484985,63.54
205,0.9859165449566312,1.0865265130996704,63.42
206,0.9863539921601613,1.095245599746704,63.58
207,0.9810535427411398,1.088340401649475,63.22
208,0.9874464524375067,1.094156265258789,63.06
209,0.983402246008979,1.0856616497039795,63.76
210,0.9834643420007494,1.0860611200332642,63.32
211,0.9788777339087592,1.0855692625045776,63.66
212,0.9814068866517809,1.0772426128387451,63.78
213,0.983045794804891,1.0895713567733765,63.46
214,0.9779052397304111,1.08011794090271,63.86
215,0.9746999819437663,1.0818368196487427,64.0
216,0.9766624467637803,1.077316403388977,63.76
217,0.9743361042658488,1.0759848356246948,64.52
218,0.9740827091005113,1.0828229188919067,63.6
219,0.9772160152223375,1.082789659500122,63.68
220,0.974243810971578,1.0753939151763916,64.04
221,0.9716255045149061,1.0901551246643066,63.28
222,0.9755397630903456,1.0712164640426636,64.16
223,0.9688290071699355,1.0862538814544678,64.34
224,0.97115440542433,1.093429684638977,63.62
225,0.9720340674294365,1.077510952949524,64.18
226,0.9733395575841268,1.073016881942749,63.14
227,0.9706547426329719,1.072823166847229,64.06
228,0.9708467265658909,1.0782040357589722,63.44
229,0.9711366211149428,1.1024614572525024,62.58
230,0.9662409966362847,1.0866550207138062,63.54
231,0.9648348008897569,1.0822755098342896,63.9
232,0.9673502321455214,1.0825462341308594,63.62
233,0.96973439517551,1.0771490335464478,63.38
234,0.9654726210276285,1.072220802307129,64.02
235,0.9685410234663222,1.0844770669937134,63.9
236,0.9657245466020372,1.0752166509628296,63.96
237,0.96572237095303,1.073373794555664,63.62
238,0.9623195338779026,1.077295184135437,63.48
239,0.9618015364223056,1.085029125213623,63.52
240,0.9471578547795614,1.059341549873352,64.54
241,0.9406700106090969,1.0590568780899048,64.44
242,0.939686377037896,1.0658714771270752,64.48
243,0.9371726364135742,1.06552255153656,64.34
244,0.9375905474556817,1.057263970375061,64.66
245,0.9344261346499125,1.0534435510635376,64.8
246,0.9308324190139771,1.0584490299224854,64.24
247,0.9356352972772386,1.0590356588363647,64.42
248,0.9291811524285211,1.0542302131652832,64.36
249,0.9310525945027669,1.0563664436340332,64.56
250,0.933417170270284,1.052735686302185,64.84
251,0.9280416602982415,1.055115818977356,64.68
252,0.9271649867375692,1.0551154613494873,64.5
253,0.9296530932108561,1.051084041595459,64.38
254,0.930590288427141,1.0483278036117554,64.9
255,0.9268618413077461,1.0567153692245483,64.28
256,0.925173678334554,1.0548781156539917,64.7
257,0.9246413597318861,1.0532770156860352,64.02
258,0.9254311769273545,1.0513813495635986,64.26
259,0.9200221116834216,1.0520108938217163,64.32
260,0.9225905208163792,1.0499939918518066,64.34
261,0.9228793606652154,1.0461949110031128,64.7
262,0.9253703227361043,1.0509850978851318,64.14
263,0.9218060615539551,1.055338978767395,64.04
264,0.9209448428471884,1.054524302482605,64.0
265,0.9178616131464641,1.0505925416946411,64.8
266,0.9231360609372457,1.0507960319519043,64.2
267,0.9206218551211887,1.0423864126205444,64.64
268,0.922127306901084,1.0527130365371704,64.1
269,0.9156168230162727,1.0500935316085815,64.0
270,0.9148786968337165,1.0463184118270874,64.62
271,0.917275772327847,1.040921926498413,64.44
272,0.9158131347444323,1.0530295372009277,64.28
273,0.9146324357350667,1.0581566095352173,64.08
274,0.9159356100082398,1.04505455493927,64.3
275,0.9169317664994134,1.0431900024414062,64.24
276,0.9183043027453952,1.0442899465560913,64.86
277,0.9167811373604668,1.047694444656372,64.74
278,0.9158732188754611,1.0380104780197144,64.6
279,0.9171680322647094,1.0415538549423218,64.96
280,0.9143904737048679,1.0465943813323975,64.52
281,0.9097596371544732,1.0387208461761475,64.64
282,0.9135657256762186,1.0354392528533936,65.0
283,0.913690721850925,1.047716736793518,64.14
284,0.9133489121966892,1.044472575187683,64.52
285,0.9094844695912467,1.0490106344223022,64.64
286,0.9110096104515923,1.0528323650360107,64.14
287,0.9074752562628852,1.0371038913726807,65.02
288,0.908993758392334,1.039642095565796,64.62
289,0.9082940561824375,1.0421515703201294,64.6
290,0.9070425065570408,1.049074411392212,64.46
291,0.9042416526794433,1.0463594198226929,64.36
292,0.9058285800562964,1.0378437042236328,65.12
293,0.9042787728733487,1.0397337675094604,65.14
294,0.9077253856447008,1.0399715900421143,64.56
295,0.9048805621041192,1.0335450172424316,64.66
296,0.9095134321424696,1.0454981327056885,64.32
297,0.9038013895246718,1.0430656671524048,65.04
298,0.9024694317393833,1.0373480319976807,64.78
299,0.9046398907131619,1.0414161682128906,64.1
300,0.9033724584579468,1.0375820398330688,64.96
301,0.903749747774336,1.0434038639068604,64.48
302,0.9006632195154826,1.0425630807876587,65.02
303,0.8967463015238444,1.0373060703277588,65.04
304,0.8994803742938572,1.0393341779708862,65.02
305,0.8994293247328864,1.0335699319839478,65.28
306,0.8973564696417915,1.041291356086731,64.9
307,0.897626597934299,1.035609245300293,65.1
308,0.8988081313239203,1.0348368883132935,65.22
309,0.900293016327752,1.042396068572998,65.1
310,0.9005333589977689,1.0454862117767334,64.8
311,0.8940904861715104,1.0430712699890137,64.92
312,0.8954837372250027,1.0495505332946777,64.3
313,0.8901861676428053,1.0290194749832153,65.46
314,0.8795292590035333,1.0268949270248413,65.44
315,0.883675200229221,1.0236570835113525,65.8
316,0.8761410655975341,1.0227701663970947,65.88
317,0.8775299759334988,1.0233614444732666,65.56
318,0.8755470443089803,1.0232017040252686,65.54
319,0.8789333879682752,1.0209697484970093,65.54
320,0.8763144093195597,1.0197421312332153,65.4
321,0.8770371672206455,1.0209919214248657,65.52
322,0.8735327205022176,1.0220333337783813,65.22
323,0.8746157500372993,1.023909330368042,65.54
324,0.8766632600996229,1.0203114748001099,65.56
325,0.8711483505249024,1.019304633140564,65.74
326,0.8714807458877564,1.0212370157241821,65.54
327,0.8702785753250122,1.0171289443969727,65.56
328,0.8708563970777724,1.0228115320205688,65.6
329,0.8702408759646946,1.0224676132202148,65.58
330,0.873939760155148,1.0223084688186646,65.34
331,0.867256023534139,1.0208817720413208,65.38
332,0.8726890010303922,1.025869607925415,65.28
333,0.8675674447589451,1.020325779914856,65.7
334,0.8679875780847337,1.0239496231079102,65.34
335,0.872164283074273,1.0236806869506836,65.28
336,0.8677869842211405,1.018929362297058,65.54
337,0.864985177315606,1.0174446105957031,65.7
338,0.8687741387897068,1.0177048444747925,65.46
339,0.8653739093144734,1.0190403461456299,65.96
340,0.8635983913898468,1.0185058116912842,65.52
341,0.8673033431159125,1.0201597213745117,65.72
342,0.8610435387293498,1.0141555070877075,65.5
343,0.8658404638290406,1.0220286846160889,65.1
344,0.8633468525144788,1.0207571983337402,65.36
345,0.8620822921646966,1.0209232568740845,65.58
346,0.8590203715430366,1.0174521207809448,65.7
347,0.8648583829561869,1.017702579498291,65.42
348,0.8623901049190097,1.0190290212631226,65.66
349,0.8587095230208502,1.0215473175048828,65.62
350,0.859899773841434,1.0197808742523193,65.6
351,0.8600330462243821,1.0183889865875244,65.62
352,0.8649348769293891,1.0238912105560303,65.38
353,0.861387531375885,1.0192055702209473,65.42
354,0.8604857592582703,1.0159331560134888,65.88
355,0.8586515114678277,1.0211271047592163,65.42
356,0.8615045129564073,1.0156205892562866,65.44
357,0.8599943540573121,1.0159574747085571,65.24
358,0.8583827129787869,1.014696478843689,65.6
359,0.8625413717375862,1.0153021812438965,65.9
360,0.8561932339986166,1.014757513999939,65.74
361,0.8540710101975335,1.0128792524337769,65.98
362,0.8546618774308099,1.009169578552246,65.9
363,0.846365998617808,1.0122390985488892,65.82
364,0.8541775698608822,1.0131586790084839,66.22
365,0.8452566857655843,1.0135986804962158,65.86
366,0.8489788107872009,1.0095926523208618,65.92
367,0.8484835397720337,1.0132215023040771,66.06
368,0.8497382798300849,1.0104621648788452,66.28
369,0.8473398365656535,1.0131428241729736,66.08
370,0.8449377672513326,1.0110869407653809,66.02
371,0.843968809858958,1.0097194910049438,65.9
372,0.847026290125317,1.008512258529663,66.12
373,0.8407136453416613,1.0084991455078125,66.26
374,0.8419420596016778,1.0085740089416504,66.06
375,0.8444644626405504,1.0056909322738647,66.16
376,0.8453344059626261,1.0086413621902466,66.12
377,0.8423169221242269,1.0058375597000122,66.18
378,0.8443156465530396,1.006902813911438,65.96
379,0.8451343380822076,1.0071440935134888,66.1
380,0.8428137284596761,1.0076453685760498,66.22
381,0.842604634698232,1.010952353477478,65.82
382,0.842325521130032,1.0075734853744507,66.06
383,0.8426511607593961,1.0065268278121948,66.2
384,0.8450948767344157,1.0128744840621948,65.86
385,0.8430227860503726,1.0100646018981934,66.1
386,0.8435868442217509,1.0124859809875488,65.88
387,0.842996092499627,1.0083987712860107,66.2
388,0.842323719490899,1.0089542865753174,66.08
389,0.8383065459675259,1.0075653791427612,65.98
390,0.8409306769265069,1.007739543914795,66.64
391,0.8397342194769117,1.0064173936843872,66.4
392,0.8414077668190002,1.0043565034866333,66.12
393,0.8419792036692302,1.006529450416565,65.76
394,0.8405860120773315,1.0041402578353882,66.46
395,0.8361835781521267,1.0043330192565918,66.28
396,0.8431104995939467,1.0066561698913574,66.1
397,0.8393517502890693,1.0019304752349854,66.3
398,0.838794327878952,1.0040020942687988,66.14
399,0.8413125715891521,1.0056278705596924,66.04
400,0.8377726632436117,1.0016509294509888,66.0
401,0.8376975212944878,1.002335786819458,65.8
402,0.8372601943545871,1.0038443803787231,66.14
403,0.8363839410463969,1.0003819465637207,66.68
404,0.8345718453619215,1.0020451545715332,66.46
405,0.8386598962571886,1.0034255981445312,66.44
406,0.8382232277022468,1.0077801942825317,65.84
407,0.8359495322757297,1.0061790943145752,65.94
408,0.8319915662765502,1.0054435729980469,66.22
409,0.8324795855734083,1.0052130222320557,66.46
410,0.8370648260010614,1.005018711090088,65.98
411,0.834499666235182,1.0031934976577759,66.18
412,0.833836860317654,1.004511833190918,65.98
413,0.8343799115710788,1.0033186674118042,66.4
414,0.8338458909776476,1.0027728080749512,66.36
415,0.8341479269981384,1.0084577798843384,66.18
416,0.8333940187666151,1.0026031732559204,66.56
417,0.8326347032758925,1.0056347846984863,66.38
418,0.835651940176222,1.0036442279815674,66.46
419,0.8338377307256063,1.007143259048462,66.32
420,0.8357701961199443,1.0044236183166504,66.2
421,0.8327545194572873,1.000285267829895,66.32
422,0.8310941817442576,1.002517819404602,66.34
423,0.827771495183309,1.000503659248352,66.2
424,0.8303156132592096,1.0003900527954102,66.44
425,0.8326147946781582,1.0012634992599487,66.48
426,0.8278750747468736,1.0006577968597412,66.44
427,0.8289656859874726,1.0003260374069214,66.44
428,0.8276255778047774,1.000908374786377,66.48
429,0.8276575226253934,1.0000076293945312,66.56
430,0.8260184214274089,0.9989305734634399,66.62
431,0.8275433188968234,0.998622477054596,66.76
432,0.8251317935466767,1.0005671977996826,66.48
433,0.8242076703813341,1.0008423328399658,66.48
434,0.8266873467763265,1.000748872756958,66.44
435,0.8287604386064741,1.002382755279541,66.02
436,0.8255552832285563,1.0015827417373657,66.12
437,0.8261436102390289,1.0001057386398315,66.2
438,0.8227051381217109,1.00001859664917,66.0
439,0.8270301272233327,0.9993353486061096,65.98
440,0.8253727283689711,0.9990757703781128,66.16
441,0.824417210706075,0.9992741942405701,66.18
442,0.8236910487386916,1.0008739233016968,66.12
443,0.8238344567457835,1.0011731386184692,66.28
444,0.827377777004242,1.0019187927246094,66.3
445,0.8247039694044325,1.0002729892730713,66.4
446,0.8235116832521227,0.9995796084403992,66.38
447,0.82280002673467,1.0011730194091797,66.28
448,0.8275587814119127,0.9980687499046326,66.34
449,0.8201461130989922,1.0023736953735352,66.28
450,0.8223150647640228,1.0007436275482178,66.3
451,0.827401659795973,1.0011870861053467,66.26
452,0.8236326915211147,0.9982962608337402,66.38
453,0.8195979907035827,1.0000784397125244,66.46
454,0.8270865522914462,0.9990552663803101,66.56
455,0.8260412023120456,1.002065658569336,66.56
456,0.8200740932888455,1.0030114650726318,66.3
457,0.8220174933327569,1.001297116279602,66.42
458,0.8230457814004686,0.9993858337402344,66.38
459,0.8230283349143134,0.999815046787262,66.52
460,0.8193123726103041,0.9991742372512817,66.46
461,0.8214923880683052,0.9983912110328674,66.58
462,0.8244239714092678,1.000571608543396,66.4
463,0.8201632299449708,0.9982870817184448,66.2
464,0.824723394838969,0.9987558722496033,66.44
465,0.8200166271845499,0.9994940161705017,66.46
466,0.8219773890601264,0.9978615045547485,66.48
467,0.8232297926372952,0.9968410134315491,66.52
468,0.8194765606986152,0.9974855184555054,66.5
469,0.8174308174769084,0.9957613348960876,66.46
470,0.8193682241651747,0.996126651763916,66.5
471,0.8187352451112535,0.9957659244537354,66.56
472,0.8230754052003225,0.9953494071960449,66.66
473,0.8196654246012369,0.9962984323501587,66.5
474,0.8160481383217706,0.9957903027534485,66.52
475,0.8161432438638475,0.9967703223228455,66.42
476,0.8142626169628567,0.997351348400116,66.52
477,0.817517024591234,0.9964417815208435,66.56
478,0.8138015018251207,0.995646595954895,66.54
479,0.8158202782842848,0.9962257742881775,66.44
480,0.8175573131137424,0.9966043829917908,66.28
481,0.8189908873664008,0.9969707727432251,66.56
482,0.8191472925186157,0.9974267482757568,66.5
483,0.8190284581396314,0.9956079125404358,66.5
484,0.8195699741151597,0.9958147406578064,66.42
485,0.8172709988911947,0.9958938360214233,66.52
486,0.8165961792522006,0.9958442449569702,66.52
487,0.8202010736359491,0.9954560399055481,66.64
488,0.8152525305483076,0.9950551986694336,66.56
489,0.8163899153921339,0.9941595792770386,66.46
490,0.8184467774709066,0.9942660331726074,66.3
491,0.8158945616192288,0.9948003888130188,66.36
492,0.8163244741651747,0.9952369332313538,66.5
493,0.8181128954781426,0.9969879984855652,66.26
494,0.8195086595217387,0.9953452348709106,66.34
495,0.8158162917878893,0.9958601593971252,66.22
496,0.8173147369066874,0.9955120086669922,66.18
497,0.8156830110761855,0.9946631789207458,66.32
498,0.8150641346825493,0.9947442412376404,66.26
499,0.8168462290975783,0.994401752948761,66.52
500,0.8150819506327311,0.9947554469108582,66.42
501,0.8170098815917969,0.995301365852356,66.64
502,0.8153018271552191,0.99538254737854,66.56
503,0.8148299070146349,0.9948697090148926,66.4
504,0.8170956704245673,0.9961893558502197,66.34
505,0.8160933175192939,0.9952903389930725,66.58
506,0.8142785743501452,0.9944745898246765,66.52
507,0.8140233542972141,0.9941958785057068,66.56
508,0.8134126393212212,0.9945427775382996,66.66
509,0.8166739121013218,0.9941953420639038,66.58
510,0.814619083542294,0.9938870072364807,66.64
511,0.8166584643257989,0.9935649633407593,66.54
512,0.81228290254275,0.9933900237083435,66.66
513,0.8124013435575698,0.993375301361084,66.58
514,0.8115333492173089,0.993766188621521,66.5
515,0.8114782510757447,0.9939308762550354,66.64
516,0.8172022153748406,0.9939818382263184,66.56
517,0.8167735068003337,0.9940352439880371,66.54
518,0.8147822674539354,0.9942818284034729,66.52
519,0.813489458126492,0.9936783909797668,66.66
520,0.8161894165674846,0.9941920042037964,66.58
521,0.813327295282152,0.9940824508666992,66.52
522,0.8139542525291443,0.9940477609634399,66.62
523,0.8151184300104777,0.9938477277755737,66.62
524,0.812053613419003,0.9938589930534363,66.42
525,0.814951365407308,0.9940682649612427,66.42
526,0.8153355550871955,0.9941198229789734,66.52
527,0.8142146908866035,0.9938209056854248,66.5
528,0.8151208901723226,0.9935031533241272,66.5
529,0.8153114436043634,0.9933933615684509,66.68
530,0.8164797406832377,0.9933183789253235,66.62
531,0.8082678551567926,0.9930272698402405,66.7
532,0.817856538412306,0.9933776259422302,66.68
533,0.8114282147950597,0.9938001036643982,66.62
534,0.8104455742941963,0.9941101670265198,66.56
535,0.8142707734002007,0.9943186640739441,66.52
536,0.8174102433098687,0.9942668676376343,66.62
537,0.8117444858339098,0.9943855404853821,66.6
538,0.8145631609386867,0.9942188262939453,66.6
539,0.8133190054681566,0.994195818901062,66.62
540,0.813160060289171,0.9942790269851685,66.66
541,0.8129682209438748,0.9941150546073914,66.7
542,0.8133726816283332,0.9943295121192932,66.56
543,0.8134358356687758,0.9941087961196899,66.5
544,0.8113737240261502,0.9940720796585083,66.56
545,0.8117671739790174,0.9944033026695251,66.46
546,0.8110898721271091,0.9942212700843811,66.5
547,0.8154425776693556,0.9941340088844299,66.46
548,0.8108963240941366,0.9941524267196655,66.5
