epoch,train_loss,val_loss,val_accuracy
51,1.0957872679498462,1.4664615392684937,53.9
52,1.0905035974290636,1.4106765985488892,54.36
53,1.0893834510379368,1.4131821393966675,53.88
54,1.0850752666473389,1.4015393257141113,54.84
55,1.0828581075456407,1.4457303285598755,53.86
56,1.0862452578862507,1.4012658596038818,55.1
57,1.079344781621297,1.408738136291504,54.4
58,1.0778127109739515,1.3862943649291992,54.82
59,1.0778134391996597,1.4034969806671143,55.0
60,1.07502191757626,1.3700693845748901,54.92
61,1.0722101603402032,1.4298136234283447,53.6
62,1.0696551934136285,1.3810514211654663,55.16
63,1.0699461075570849,1.3879220485687256,54.56
64,1.0641258802625868,1.4436426162719727,53.9
65,1.0631982756296794,1.3763580322265625,54.2
66,1.0614502812915378,1.3984441757202148,54.7
67,1.05971383661694,1.4465960264205933,54.12
68,1.0553968909369575,1.503780722618103,53.22
69,1.0534855054219563,1.46555757522583,53.46
70,1.0541984750853644,1.5276293754577637,52.04
71,1.0532073940912883,1.418471336364746,54.38
72,1.0520454101880392,1.3988980054855347,55.08
73,1.0486980617523194,1.4441502094268799,54.36
74,1.0496417540550231,1.454549789428711,54.44
75,1.045947294807434,1.3793106079101562,55.26
76,1.0439220742119684,1.395937442779541,54.58
77,1.0413837080637613,1.4041026830673218,54.44
78,1.024008163685269,1.335235357284546,56.26
79,1.0112556895573934,1.3523013591766357,55.34
80,1.0127214811960856,1.3652584552764893,55.8
81,1.0133793810314602,1.3353960514068604,55.32
82,1.0096727968851724,1.3269612789154053,56.24
83,1.0062474411646525,1.3172407150268555,56.16
84,1.0051874405754937,1.3664741516113281,55.28
85,1.0055834082073636,1.3140486478805542,56.98
86,1.0034632326126098,1.3091140985488892,56.64
87,1.0032925124910144,1.3149831295013428,56.36
88,1.001236213768853,1.3154875040054321,56.14
89,0.999473349846734,1.3334485292434692,56.5
90,1.0005420315636528,1.3038204908370972,56.4
91,0.9950879916932848,1.3293825387954712,55.9
92,0.9953066609488593,1.3109452724456787,57.12
93,0.9962172626813253,1.3128782510757446,55.74
94,0.9852317481146918,1.3232734203338623,56.0
95,0.9907993366453383,1.3202704191207886,55.92
96,0.9885194518937005,1.312973976135254,56.4
97,0.9920422906345792,1.333532452583313,56.0
98,0.9878446921666463,1.3019506931304932,56.56
99,0.9890153860198126,1.2898772954940796,56.64
100,0.9868770594384935,1.3051992654800415,56.3
101,0.9852538765377469,1.3187185525894165,56.0
102,0.9818472308264838,1.3318766355514526,56.3
103,0.9863180080943638,1.3651847839355469,55.22
104,0.9758487598101298,1.3554151058197021,56.08
105,0.9800854261822171,1.320910096168518,56.44
106,0.9837992610083686,1.3241760730743408,56.92
107,0.9796441157870822,1.3104934692382812,56.62
108,0.9759291803995768,1.3176395893096924,57.22
109,0.9751647564358181,1.334470272064209,56.54
110,0.9723195840411716,1.3321104049682617,55.82
111,0.9745366037156846,1.3374885320663452,56.44
112,0.9694619457244873,1.2891241312026978,57.7
113,0.9701855139202542,1.2872846126556396,57.12
114,0.9705000976774427,1.3062516450881958,56.68
115,0.969254653761122,1.3343898057937622,55.92
116,0.9664793985154894,1.3190118074417114,56.0
117,0.9673624648835923,1.3108739852905273,56.28
118,0.9661606397204929,1.3026081323623657,56.64
119,0.9654953220367432,1.3066200017929077,56.96
120,0.9664422330697378,1.3472259044647217,56.34
121,0.9633902441872491,1.3225055932998657,55.88
122,0.9618286584854125,1.3372035026550293,55.4
123,0.9611520192676121,1.323793888092041,56.46
124,0.9583545402844746,1.2916531562805176,56.6
125,0.9617253492991129,1.3000752925872803,56.78
126,0.956664448844062,1.320461392402649,56.5
127,0.9584547137790256,1.3937608003616333,55.14
128,0.9581639447212219,1.3113281726837158,56.48
129,0.95973026638031,1.319582462310791,56.42
130,0.9567943396780226,1.2981728315353394,56.6
131,0.9425683627446493,1.2832821607589722,57.44
132,0.9398038107130262,1.258756399154663,57.56
133,0.9400485724343194,1.2703460454940796,57.98
134,0.9395809914694893,1.281606912612915,57.64
135,0.9368592845810785,1.279884934425354,57.66
136,0.935898731274075,1.2720355987548828,57.3
137,0.9379810664812723,1.2721978425979614,57.48
138,0.9349643090777927,1.2638918161392212,57.62
139,0.9348505050659179,1.262366533279419,57.8
140,0.9320916922887167,1.2545362710952759,57.8
141,0.931900582906935,1.274688720703125,56.78
142,0.9299155131869846,1.288724660873413,57.24
143,0.9301144458823734,1.2796919345855713,56.74
144,0.9327780747731527,1.2649587392807007,57.62
145,0.9244264250331454,1.2743792533874512,56.82
146,0.931043821811676,1.298917531967163,56.62
147,0.9283852934943305,1.2621886730194092,57.22
148,0.9274023388968574,1.2669340372085571,57.84
149,0.9240450109057956,1.2688703536987305,58.36
150,0.9269569221284655,1.2765469551086426,57.3
151,0.9257601582527161,1.2672947645187378,57.96
152,0.9231723811891344,1.2688997983932495,56.88
153,0.9246911876148648,1.2726973295211792,56.92
154,0.9214636560651991,1.2718735933303833,57.44
155,0.9219897731357151,1.2600737810134888,57.58
156,0.9207028977500068,1.2698546648025513,57.42
157,0.9199002270910475,1.265703558921814,58.12
158,0.9187777722464667,1.2482842206954956,58.06
159,0.9137312634997897,1.2557874917984009,57.66
160,0.910993453640408,1.248008370399475,58.26
161,0.9116695681254069,1.239151120185852,58.28
162,0.9125685325304668,1.2359870672225952,58.58
163,0.9118656124750774,1.2395405769348145,58.2
164,0.9091296408547296,1.248058557510376,58.1
165,0.9096620036443075,1.2512810230255127,57.38
166,0.9111004500071208,1.251735806465149,57.56
167,0.9090158883624606,1.2457855939865112,57.7
168,0.9094255700853136,1.25251042842865,57.82
169,0.9079740171644423,1.2401823997497559,57.86
170,0.9057382653130426,1.2405080795288086,58.26
171,0.9061012870152791,1.2401833534240723,58.4
172,0.9079589923222859,1.2413349151611328,58.22
173,0.9034933794233534,1.2450265884399414,57.86
174,0.9042487550735474,1.2477881908416748,57.4
175,0.908496687804328,1.2431142330169678,58.06
176,0.9050514683511522,1.2563276290893555,57.66
177,0.905665516312917,1.2382327318191528,57.9
178,0.9029958623568217,1.2441498041152954,58.46
179,0.9045122947480944,1.2414700984954834,57.96
180,0.9005576881832547,1.2351360321044922,58.42
181,0.9009132508065966,1.2376694679260254,58.22
182,0.9012987687852647,1.2352221012115479,58.38
183,0.8999959738413493,1.2363834381103516,58.68
184,0.8969843916575114,1.2347232103347778,58.54
185,0.9011557843738132,1.2355682849884033,58.62
186,0.8992283247523838,1.232925534248352,58.46
187,0.8963625048319499,1.2323877811431885,58.34
188,0.8964921041912502,1.2355538606643677,58.52
189,0.8998546289232042,1.2320102453231812,58.64
190,0.8980549453735351,1.2333873510360718,58.0
191,0.899775591468811,1.2344892024993896,58.0
192,0.8940518532858954,1.2333104610443115,58.36
193,0.8965678654140896,1.230485200881958,58.34
194,0.900214024204678,1.2377912998199463,58.32
195,0.8987720719390445,1.2307493686676025,58.52
196,0.8982076093249851,1.2335623502731323,58.58
197,0.8948786919699775,1.2335460186004639,58.36
198,0.8968689237276714,1.2360594272613525,58.46
199,0.8921969329410129,1.240176796913147,58.32
200,0.8974231865988838,1.2327392101287842,58.28
201,0.8942803081300523,1.230086088180542,58.52
202,0.8948921913570828,1.2313194274902344,58.34
203,0.8952044128629897,1.2311755418777466,58.42
204,0.898226797358195,1.2295901775360107,58.74
205,0.8959807185490926,1.2292169332504272,59.08
206,0.8971392316394382,1.2262799739837646,58.64
207,0.8954255737516615,1.2275108098983765,58.96
208,0.8931328998247783,1.2306715250015259,58.64
209,0.8961975924385919,1.226812481880188,58.88
210,0.896459430885315,1.2287808656692505,58.86
211,0.8946963140063816,1.2312076091766357,59.02
212,0.8954085619899962,1.2322849035263062,58.62
213,0.8956920735889011,1.2330219745635986,58.56
214,0.8938796124882168,1.228079080581665,58.44
215,0.8908960275438097,1.2281827926635742,58.58
216,0.8930166923946804,1.2256122827529907,59.06
217,0.8947759492026435,1.2296830415725708,58.9
218,0.8945547236760457,1.2269017696380615,58.96
219,0.8936415894402397,1.225536823272705,58.9
220,0.8885657907485962,1.229878544807434,58.7
221,0.8924298656251696,1.2268236875534058,58.92
222,0.8909948222690158,1.2268294095993042,58.68
223,0.8939949595769247,1.2301104068756104,58.58
224,0.8901987046453688,1.2326509952545166,58.66
225,0.8913123459074233,1.230093240737915,58.78
226,0.8910037943522136,1.2303080558776855,58.62
227,0.8897778096516927,1.2290288209915161,58.56
228,0.8878396933237711,1.2290760278701782,58.64
229,0.8901802377065022,1.2270010709762573,58.98
230,0.8914455888112386,1.2250322103500366,59.0
231,0.8907494058397081,1.2343395948410034,58.64
232,0.8919438336054484,1.2274560928344727,58.56
233,0.889605143377516,1.229840874671936,58.78
234,0.8892932508892483,1.2354148626327515,58.86
235,0.8841017867936029,1.2283059358596802,58.68
236,0.8922446774482727,1.2275470495224,58.64
237,0.8867770130051507,1.2259819507598877,58.84
238,0.890523870923784,1.232090711593628,58.8
239,0.8864250021192762,1.2283416986465454,58.36
240,0.889372025680542,1.232434630393982,58.36
241,0.8903282578468322,1.2343649864196777,58.34
242,0.8869334593454997,1.2280617952346802,58.32
243,0.8880465632014805,1.2349027395248413,58.66
244,0.8887339244206747,1.2310494184494019,58.94
245,0.8873367703225877,1.2313719987869263,58.52
246,0.8869346455044217,1.225839376449585,58.46
247,0.891520830461714,1.2285798788070679,58.58
248,0.8877254968855116,1.2269086837768555,58.68
249,0.8900459102630616,1.2252869606018066,58.66
250,0.8843860383139717,1.2271449565887451,58.56
251,0.8867143396483528,1.2299364805221558,58.8
252,0.8864001708136664,1.2264184951782227,58.9
253,0.8849683726416694,1.2269175052642822,59.26
254,0.8840154739909701,1.2260972261428833,59.04
255,0.8829406362321641,1.2240912914276123,59.06
256,0.8832313761181302,1.225205421447754,58.92
257,0.8861812381956312,1.2234230041503906,59.18
258,0.8861185018539429,1.2243586778640747,58.96
259,0.8831613736152649,1.2223950624465942,59.26
260,0.8872297509723239,1.2251497507095337,59.14
261,0.884965349568261,1.2234066724777222,59.0
262,0.8861539261288113,1.2257795333862305,59.24
263,0.8866026023228963,1.2283905744552612,58.92
264,0.8832420022328694,1.2257671356201172,58.88
265,0.8844220631387498,1.2261770963668823,58.96
266,0.8851505391332838,1.227432131767273,59.1
267,0.8849589042557611,1.226200819015503,59.12
268,0.8842713475121392,1.2248958349227905,59.22
269,0.884627844927046,1.2255744934082031,59.3
270,0.8833651810752021,1.2269306182861328,59.06
271,0.8842224277072482,1.223183035850525,59.04
272,0.8816726725684272,1.2229759693145752,58.96
273,0.8810726710213556,1.2204909324645996,59.18
274,0.8829498351203071,1.2230770587921143,59.12
275,0.882968493715922,1.224861741065979,58.92
276,0.8812570336447821,1.2264865636825562,59.08
277,0.8841696032418145,1.2249579429626465,59.18
278,0.88249056224823,1.2259455919265747,58.76
279,0.8811933460871378,1.2216098308563232,59.02
280,0.8820481308407254,1.224589228630066,58.92
281,0.8865247825622559,1.229641079902649,58.78
282,0.8829588145256042,1.2237906455993652,58.9
283,0.8831747294955783,1.2252477407455444,58.98
284,0.8809614840931362,1.2237969636917114,58.96
285,0.883137890179952,1.2223433256149292,59.0
286,0.8824183698442247,1.222663164138794,58.88
287,0.8807023536258274,1.2236132621765137,58.58
288,0.8814318408542209,1.2250754833221436,59.12
289,0.8804094744788276,1.2253307104110718,59.08
290,0.8776985132641263,1.2223986387252808,58.88
291,0.8799122928407457,1.2215007543563843,59.16
292,0.8793880865944756,1.2231487035751343,59.06
293,0.8816159203529358,1.2206623554229736,59.04
294,0.8821317044364082,1.2224195003509521,58.96
295,0.8773691632058885,1.2221708297729492,58.86
296,0.8814151257726881,1.2224897146224976,59.08
297,0.8820928954866197,1.2215114831924438,58.9
298,0.8808078320821127,1.2222108840942383,59.0
299,0.8801733105129665,1.2211506366729736,59.32
300,0.8814033175680372,1.2208831310272217,59.0
301,0.8788533236503601,1.2213484048843384,59.08
302,0.8840510675430298,1.2223438024520874,59.24
303,0.8805071266810099,1.2225749492645264,59.14
304,0.8806796270370484,1.2213023900985718,59.16
305,0.8862549526638455,1.2203874588012695,59.26
306,0.8779081626998053,1.220536470413208,59.26
307,0.880350680202908,1.221555233001709,59.18
308,0.8824666083759731,1.2204560041427612,59.28
309,0.8814916061825222,1.2198625802993774,59.36
310,0.8776380798339843,1.2198734283447266,59.3
311,0.8782310509575738,1.2199413776397705,59.28
312,0.877608651971817,1.2198082208633423,59.12
313,0.8778682377391391,1.2203426361083984,59.32
314,0.8818546452416314,1.2204833030700684,59.28
315,0.8820407737943862,1.2203571796417236,59.34
316,0.8803929271274142,1.2201794385910034,59.4
317,0.8786608661015829,1.2195788621902466,59.26
318,0.8803486557854546,1.2199082374572754,59.26
319,0.8787630478329128,1.2202171087265015,59.3
320,0.8752563793500264,1.2204965353012085,59.34
321,0.8822949715084499,1.2206923961639404,59.26
322,0.8775147126303778,1.2207825183868408,59.08
323,0.8777877323468526,1.2204806804656982,59.3
324,0.8748821315977309,1.2194749116897583,59.46
325,0.8793434016545614,1.220552682876587,59.4
326,0.8800582576539782,1.2203019857406616,59.38
327,0.8782857858657837,1.2206330299377441,59.36
328,0.8797198525004917,1.219948410987854,59.26
329,0.875874884170956,1.2192641496658325,59.18
330,0.8768146216392517,1.2198107242584229,59.08
331,0.881360685549842,1.2203117609024048,59.28
332,0.8802190686119927,1.2204076051712036,59.24
333,0.8784499656041463,1.221754550933838,59.2
334,0.8789432651731703,1.2210345268249512,59.14
335,0.8794060742696126,1.2214324474334717,59.08
336,0.87820054719713,1.2212849855422974,59.28
337,0.8789787124633789,1.2215368747711182,59.24
338,0.8754810511695014,1.2213542461395264,59.28
339,0.8762405113432142,1.2214865684509277,59.12
340,0.8789821527693007,1.2213380336761475,59.18
341,0.8780292646196154,1.2209088802337646,59.1
342,0.8802498638788859,1.2206120491027832,59.16
343,0.8791371242311266,1.2208423614501953,59.12
344,0.8780416024102105,1.2205827236175537,59.34
345,0.8777115885098775,1.2204712629318237,59.18
346,0.876117973221673,1.220596432685852,59.2
