epoch,train_loss,val_loss,val_accuracy
1,0.7531053415914202,0.5167738199234009,88.83610367774963
2,0.3520056004406976,0.3851655125617981,90.05768895149231
3,0.24141637801673044,0.30825045704841614,91.7203962802887
4,0.18175763548698282,0.2712092995643616,92.6026463508606
5,0.1451450366127536,0.24212975800037384,93.38310360908508
6,0.11949330308247935,0.23198428750038147,93.00984144210815
7,0.09997759475308138,0.22039471566677094,92.90804266929626
8,0.08561715213076915,0.2105734497308731,93.00984144210815
9,0.0741393893073967,0.19635434448719025,93.95996332168579
10,0.06608288877774006,0.20048780739307404,93.00984144210815
11,0.05737034018617711,0.19381944835186005,92.90804266929626
12,0.050872744701586634,0.20277787744998932,92.73837804794312
13,0.04687222376616124,0.19854964315891266,92.73837804794312
14,0.04117458331742774,0.18055005371570587,94.12962794303894
15,0.0368104418281649,0.18459391593933105,93.55276823043823
16,0.03382432267473821,0.1896827220916748,93.11164021492004
17,0.030605491644891934,0.17799142003059387,93.89209747314453
18,0.0276779670404531,0.18941418826580048,93.21343898773193
19,0.024940385929723405,0.17794504761695862,93.89209747314453
20,0.023240520348502287,0.19381083548069,93.00984144210815
21,0.021952360037192795,0.18570908904075623,93.38310360908508
22,0.019147814937114416,0.20050792396068573,92.840176820755
23,0.017263210415229446,0.2081683874130249,92.840176820755
24,0.016287354460223325,0.2000429779291153,93.1795060634613
25,0.014449277205432648,0.2050900161266327,92.87410974502563
26,0.01335556906275686,0.2097737342119217,92.97590851783752
27,0.012476391750675582,0.19768962264060974,93.21343898773193
28,0.011634309059490472,0.19635100662708282,93.34917068481445
29,0.010233137288810815,0.2041098028421402,93.14557313919067
30,0.00963916196846045,0.2089713215827942,93.1795060634613
31,0.008527722366830665,0.2008945345878601,93.21343898773193
32,0.008137939858143447,0.21059004962444305,93.21343898773193
33,0.007133265864456361,0.2013200968503952,93.38310360908508
34,0.006641932179702712,0.20804795622825623,93.2813048362732
35,0.006077590912068439,0.20735596120357513,93.21343898773193
36,0.0056656654374227676,0.197589710354805,93.5188353061676
37,0.0051968627369728924,0.19868113100528717,93.65456700325012
38,0.005029300631060351,0.20158816874027252,93.34917068481445
39,0.004344696993117478,0.20944605767726898,93.31523776054382
40,0.004244059030069943,0.21229563653469086,93.2813048362732
41,0.003701629365757953,0.20458635687828064,93.31523776054382
42,0.0036009205080108414,0.21478207409381866,93.24737191200256
43,0.003209066799692669,0.22672437131404877,93.2813048362732
44,0.003109579486126482,0.20537540316581726,93.5188353061676
45,0.0027225131870683137,0.21527419984340668,93.38310360908508
46,0.0025800382569584933,0.24849458038806915,92.9419755935669
47,0.002783927259189259,0.21974405646324158,93.48490238189697
48,0.00216077505123495,0.21345873177051544,93.58670115470886
49,0.0020713896284521114,0.22288912534713745,93.45096945762634
50,0.0018953394062269813,0.22430028021335602,93.34917068481445
